MetroShort,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,2010 Population,2019 Population,area,land_area,estab_count,density,density2019,AREA,Msa,MsaName,end,teleworkable_manual_emp,teleworkable_manual_wage,wfh_emp,wfh_wage,MetroState,price_level
"Lincoln, NE",-5.880584242115853,-7.127301524450604,-7.609285193880029,-7.609285193880029,-5.678204253449133,-7.563807519283921,-4.883521414901339,-9.745926379942409,-9.745926379942409,-7.00870812179806,317027,345884,1870.8804590733591,1855.8285934362934,15153,170.82773760532797,186.3771262191588,30700,"Lincoln, NE",Lincoln,NE,0.33379105,0.40259266,0.39048916,0.46179909,NE,204597.41666666666
"Little Rock, AR",-1.2309997599586837,-1.8959782280012094,-1.6379182841167812,-1.6379182841167812,-1.2502758050476566,-2.1498245758663916,-1.2276988206833988,-2.797426951063092,-2.797426951063092,-2.107150564097093,792847,824858,5606.293541698842,5451.632984169884,33070,145.43293767247727,151.3047562803974,30780,"Little Rock-North Little Rock-Conway, AR",Little Rock-North Little Rock-Conway,AR,0.30751234,0.38509184,0.36560059,0.44196075,AR,150566.83333333334
"Logan, UT",-6.834254854056835,-8.574557972148334,-6.928835740716928,-6.928835740716928,-6.851399425656851,-9.098052662409097,-11.813487717102175,-9.800694355149801,-9.800694355149801,-8.915177232008915,127417,139986,1560.3136818532819,1547.0275891891893,6391,82.36246133579323,90.48707403684242,30860,"Logan, UT-ID",Logan,UT-ID,0.33831605,0.37795717,0.3838523,0.41451836,UT,283043.75
"Longview, TX",0.16638363639832854,-0.15133499081180413,0.1326489725047225,0.1326489725047225,0.12860386574824936,-1.145604762540785,-0.2486217706193925,-1.8828063882157644,-1.8828063882157644,-1.0689003797057757,257091,262045,2706.387118146718,2648.9091683397683,9251,97.05542306727509,98.92562687011252,30980,"Longview, TX",Longview,TX,0.25540122,0.30825719,0.31459692,0.36577541,TX,164583.25
"Longview, WA",-0.32437401118957765,-2.4986709197235513,-0.5373825580470387,-0.5373825580470387,-0.04507649746776146,-1.0473656764568104,-2.658160552897395,-1.7403063434122026,-1.7403063434122026,-0.3217224525150034,107920,113141,1231.108515057915,1189.7541366795367,3762,90.70781657560946,95.096118191077,31020,"Longview, WA",Longview,WA,0.21785598,0.24812129,0.27162057,0.28629851,WA,279785.3333333333
"Los Angeles, CA",-2.39860232806202,-2.838202132890253,-2.738523437505259,-2.738523437505259,-2.2652257226267745,-1.5821941932559098,-1.5147533386457785,-1.8454948109753868,-1.8454948109753868,-1.6765421352119547,12940245,13369661,4814.182311969112,4506.860230888031,707772,2871.232817763744,2966.5133407888366,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles-Long Beach-Anaheim,CA,0.33373454,0.44738179,0.39088523,0.50535589,CA,695278.1666666666
"Lubbock, TX",-2.355476894404108,1.8205461638491547,-3.0777069380476396,-3.0777069380476396,-2.173796450862479,-2.9001830212586235,0.4768097095795405,-3.865636920684083,-3.865636920684083,-2.7600678452431233,277426,298326,3468.8190833976832,3459.0220965250965,11535,80.20359288213271,86.24576301484043,31180,"Lubbock, TX",Lubbock,TX,0.28120643,0.34272766,0.33995634,0.39429203,TX,157686.18181818182
"Lynchburg, VA",0.00887837689065036,-0.3169258195503615,-0.2703998465816473,-0.2703998465816473,-0.07493350095708902,-1.5047073154274229,0.40606120629890063,-2.2587301079965765,-2.2587301079965765,-1.3136446447406271,271425,281583,2151.5413702702704,2117.5431235521237,10097,128.17920777202005,132.9762765481025,31340,"Lynchburg, VA",Lynchburg,VA,0.25989035,0.3367635,0.30855089,0.37984034,VA,182626.41666666666
"Macon, GA",-0.612413319242848,-0.6500314531348291,-0.74501573976915,-0.74501573976915,-0.5900079539046951,-2.0695089117340633,-0.7024533445166702,-2.9461935151404255,-2.9461935151404255,-2.072869716534786,271745,267793,1892.7195204633204,1866.2898895752896,9538,145.6070686113189,143.4894983334778,31420,"Macon, GA",Macon,GA,0.28446573000000003,0.36960289,0.33681262,0.42105669,GA,108021.08333333333
"Madera, CA",0.9010462722115006,-1.692665117822768,1.0001871800995283,1.0001871800995283,0.7926109042089704,0.05550858123939044,-2.2900763358778624,0.15206769465116726,0.15206769465116726,0.056154029858453115,150515,154931,1688.0031231660232,1679.0699297297297,3013,89.64188884272828,92.2719162893581,31460,"Madera, CA",Madera,CA,0.19255288,0.23905964,0.23706755,0.29431245,CA,280600.25
"Madison, WI",-3.7152017580543326,-5.199148677409547,-4.163489213057489,-4.163489213057489,-3.1833575229801645,-4.436955220453782,-4.644268774703558,-5.069756381556829,-5.069756381556829,-3.352275056784171,561081,609765,2907.0058420849423,2861.361850965251,26312,196.08879590350486,213.10307180977549,31540,"Madison, WI",Madison,WI,0.38297972,0.46685943,0.42545289,0.512532,WI,291376.25
"Manchester, NH",-0.7264232360205934,-5.594359076697931,-0.8079933339285182,-0.8079933339285182,-0.6588697437728774,-2.703032467339226,-8.201955697465575,-3.3013719013183347,-3.3013719013183347,-1.7611522780704103,324888,336030,820.7163934362934,805.5758895752896,15033,403.29906121108627,417.13016035914325,74950,"Manchester, NH",Manchester,NH,0.3406758,0.43576771,0.39278284,0.48086736,NH,315803.75
"Manhattan, KS",-9.86630413247983,-5.1484326344197635,-12.536805645695704,-12.536805645695704,-9.342997875349269,-18.090956912629714,-9.487232717459,-24.931512464389897,-24.931512464389897,-17.420769656435095,140829,146377,3054.304927413127,3010.5291517374517,4817,46.77881957021544,48.62168496708367,31740,"Manhattan, KS",Manhattan,KS,0.30176511,0.37239885,0.35826859,0.41768038,KS,201459
"Mankato, MN",-11.821319382118805,-11.32317856487429,-14.331224598501265,-14.331224598501265,-11.023794409298864,-8.408671351122592,-0.403743806202973,-10.444001780385118,-10.444001780385118,-6.591073265766259,133080,137049,2010.3664532818532,1955.5846571428572,5449,68.05126002288858,70.08083209255228,31860,"Mankato-North Mankato, MN",Mankato-North Mankato,MN,0.25985584,0.32786039,0.30022326,0.35807416,MN,211633.54545454544
"Mansfield, OH",-2.506008765728828,-0.3694581280788177,-3.5292662236674675,-3.5292662236674675,-2.2197087515905554,-4.264456383429945,-0.41050903119868637,-5.999752580234696,-5.999752580234696,-3.642372402092464,56717,56584,87.06787722007722,86.79526602316602,2436,653.4572978307596,651.9249561940105,31900,"Mansfield, OH",Mansfield,OH,0.20299301,0.23869713,0.24868755,0.28929344,OH,113998.58333333333
"McAllen, TX",0.27783754455223253,-0.9346659263372201,0.45070254544093846,0.45070254544093846,-0.8646173419272757,2.5634489274722396,1.5500647788265778,3.713563056025894,3.713563056025894,-0.7548153830322647,774680,855176,1474.9778768339768,1462.99586988417,21612,529.51619067888,584.5375353436282,32580,"McAllen-Edinburg-Mission, TX",McAllen-Edinburg-Mission,TX,0.25452441,0.2753647,0.29697475,0.30698913,TX,118063.25
"Medford, OR",-1.1470300944229965,-2.375809935205184,-1.3462486627284989,-1.3462486627284989,-1.1712172659193452,-0.8339922787106376,-1.2419006479481642,-1.1692171728917624,-1.1692171728917624,-0.47583608539932093,201553,214990,1914.0187613899614,1904.0359841698842,11112,105.855667474621,112.91278199961683,32780,"Medford, OR",Medford,OR,0.2583757,0.30176851,0.31357661,0.35080349,OR,319201.5833333333
"Memphis, TN",-1.3268672257639629,-2.259410303285989,-1.645238229439528,-1.645238229439528,-1.2817013803394335,-0.950856000308522,-1.0172033938030283,-1.2473634715848243,-1.2473634715848243,-0.8963454972099522,1324563,1348364,4829.027702702702,4710.061937065637,42666,281.21986880393365,286.273093223914,32820,"Memphis, TN-MS-AR",Memphis,TN-MS-AR,0.2602374,0.34014583,0.31813696,0.3973625,TN,153492
"Merced, CA",-1.7529536370399323,-3.911417888984757,-2.5603651540178287,-2.5603651540178287,-1.8103241750620989,-2.731405010780618,-3.710094909404659,-3.698981200116002,-3.698981200116002,-2.784677653229772,297805,317236,1752.548449034749,1728.0047598455599,6954,172.34038176296244,183.58514245548312,32900,"Merced, CA",Merced,CA,0.24273875,0.27116239,0.29579562,0.33159253,CA,278421.5
"Miami, FL",-1.9074822232197666,-0.48753047065441585,-2.474296365103798,-2.474296365103798,-1.7037099589311397,-0.4185899433391622,0.7228712664106725,-0.4072004910682759,-0.4072004910682759,-1.6323839050364293,5551913,6074919,2126.531698069498,1995.619615830116,367977,2782.0497232838516,3044.1267222526385,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Miami-Fort Lauderdale-West Palm Beach,FL,0.31448448,0.40740648,0.3670482,0.46962363,FL,344122.5
"Michigan City, IN",-0.35446972692197576,-0.5726184279021342,-0.5338859425486374,-0.5338859425486374,-0.08180070621276364,-1.9904838511772487,0.9370119729307652,-2.842029202852118,-2.842029202852118,-0.5998718455602667,75185,73349,625.8323467181467,619.039167953668,1921,121.45435037420319,118.48846373076317,33140,"Michigan City-La Porte, IN",Michigan City-La Porte,IN,0.22117449,0.25546363,0.2581183,0.30922475,IN,149963.25
"Midland, MI",-2.0433125287982237,-3.1849912739965096,-2.4395760901436767,-2.4395760901436767,-0.934947430151217,-5.458886608302267,-2.574171029668412,-7.088174925648222,-7.088174925648222,-3.1449754953294518,120486,119365,792.6018945945946,775.0559428571429,4584,155.45458506626508,154.0082378569687,33220,"Midland, MI",Midland,MI,0.3081646,0.41042456,0.36641955,0.47104606,MI,145534.08333333334
"Midland, TX",-3.911709561956707,-7.5715695952615985,-5.148073973069711,-5.148073973069711,-3.8813490710755074,-2.7489560252258394,-5.972359328726555,-3.7738090165331513,-3.7738090165331513,-2.9577509800579516,147323,187744,1130.6813725868726,1127.4249498069498,10130,130.67211260955887,166.52460993713825,33260,"Midland, TX",Midland,TX,0.23858714,0.3602795,0.31079128,0.45006192,TX,276006
"Milwaukee, WI",-2.498923416271371,-4.2511558914961105,-2.9863676558087855,-2.9863676558087855,-2.28518456425479,-3.1227173959494157,-5.463066702434868,-3.8182923902788595,-3.8182923902788595,-2.442908189597078,1504855,1521015,1368.3913038610037,1322.244091891892,63371,1138.1068058673077,1150.328452459714,33340,"Milwaukee-Waukesha-West Allis, WI",Milwaukee-Waukesha-West Allis,WI,0.32395992,0.42956898,0.36482447,0.46419871,WI,202787.66666666666
"Minneapolis, MN",-2.428120849278771,-5.625251234423466,-2.8689108901963944,-2.8689108901963944,-1.9025483209460927,-2.9756990680970463,-5.2454747805636055,-3.757371624549672,-3.757371624549672,-1.729348603385326,3310896,3549082,6850.294151737452,6495.090534362935,166677,509.75363353033634,546.4253317522246,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis-St. Paul-Bloomington,MN-WI,0.36763227,0.47622299,0.41136688,0.51238036,MN,295115.5
"Missoula, MT",-1.3350280995435324,-4.196688155732525,-1.8436178462079604,-1.8436178462079604,-1.305449632667418,-5.405664676115788,-6.2950322335987865,-6.7169500603560595,-6.7169500603560595,-4.128194674277126,116409,125091,3319.222967953668,3294.3074084942086,7911,35.336410833987486,37.971866158409824,33540,"Missoula, MT",Missoula,MT,0.28191999,0.33771703,0.35088956,0.39807907,MT,341328.8333333333
"Mobile, AL",-1.4598522570765393,-1.309662398137369,-1.906740891273151,-1.906740891273151,-1.5077675793853356,-1.9274480154870026,-0.036379511059371365,-2.6008870354139977,-2.6008870354139977,-2.049282955628967,413910,415316,1319.3172629343628,1256.1736776061775,13744,329.50061554288095,330.6198875233919,33660,"Mobile, AL",Mobile,AL,0.24979036,0.33998099,0.30248636,0.39268759,AL,126410.5
"Modesto, CA",-2.260753042930959,-2.917946467749013,-2.9377404651446093,-2.9377404651446093,-2.317398763539647,-1.9990457530936887,-4.702354833991517,-2.8169165643050746,-2.8169165643050746,-2.0433065670459967,466579,492535,1270.4184737451737,1244.859620849421,13674,374.80450983029976,395.65505359063883,33700,"Modesto, CA",Modesto,CA,0.24801552,0.28783533,0.30633941,0.3433843,CA,326667.25
"Monroe, LA",-2.2168716513741566,-3.1444148598960315,-3.2114270840111923,-3.2114270840111923,-2.2391054423982126,-3.1355068219778315,-4.539114999366046,-4.128977679442962,-4.128977679442962,-3.0498253833973235,183690,184404,2047.6390073359073,1985.2482733590734,7887,92.52746997190101,92.88712272142432,33740,"Monroe, LA",Monroe,LA,0.23971331,0.29752299,0.30708012,0.36061755,LA,137301.91666666666
"Monroe, MI",-0.31554073830821616,-3.328050713153724,-0.3470948121390378,-0.3470948121390378,-0.01713343375429228,-1.216473796554752,-0.6339144215530903,-1.6849304311200266,-1.6849304311200266,-0.018561219900483306,141666,140077,465.14364594594593,448.2727861003861,3155,316.0263223480074,312.4816057172634,33780,"Monroe, MI",Monroe,MI,0.26368517,0.34763196,0.31968281,0.39080977,MI,177761
"Montgomery, AL",-2.152114262339063,-3.428100535640709,-2.940257711831316,-2.940257711831316,-2.1571611854425488,-3.233749571675605,-4.861969509682735,-4.380702691072524,-4.380702691072524,-3.2499528511131124,377768,376467,2911.8731984555984,2849.9802397683397,12135,132.55109447029247,132.0946000771574,33860,"Montgomery, AL",Montgomery,AL,0.28549942,0.3871859,0.33606979,0.43529585,AL,136692
"Morgantown, WV",-4.534732479442693,-6.481692062770071,-5.235775225413901,-5.235775225413901,-4.378945202560202,-6.615080502340484,-5.594723675233113,-7.875340784668181,-7.875340784668181,-6.068355341960421,126390,136083,976.4141586872587,967.9202158301158,4397,130.5789443519416,140.5931994955714,34060,"Morgantown, WV",Morgantown,WV,0.22701259,0.32971185,0.29491743,0.39385688,WV,165026.41666666666
"Morristown, TN",0.5633554861141675,2.6638809088534865,0.4401843480229115,0.4401843480229115,0.592277754374493,-1.2706935685677818,-1.619221728910943,-2.067942180613278,-2.067942180613278,-1.063207731048055,151254,159047,796.1127656370656,718.1837799227799,3829,210.6062601640252,221.45724318238007,34100,"Morristown, TN",Morristown,TN,0.19524617,0.2218056,0.23747069,0.25743532,TN,154310.5
"Mount Vernon, WA",0.13460403978297175,-3.760244255182388,0.17673011890023518,0.17673011890023518,0.2974583101376783,-2.294915789386222,-2.98891210027318,-3.0588352596113104,-3.0588352596113104,-1.0760014291293114,112843,120353,1251.9349718146718,1216.2660818532818,6223,92.77821825636691,98.95285398127068,34580,"Mount Vernon-Anacortes, WA",Mount Vernon-Anacortes,WA,0.24356662,0.27726901,0.28708127,0.30309933,WA,379590.8333333333
"Muncie, IN",-3.5176832435909065,-1.2118018967334034,-4.5587228814328,-4.5587228814328,-3.0344759344619163,-6.966925861486069,-0.18440463645943098,-9.65177739480346,-9.65177739480346,-5.864454577688356,124647,121273,479.8199030888031,475.9784034749035,3796,261.8753268845992,254.78676997662197,34620,"Muncie, IN",Muncie,IN,0.27243227,0.34971789,0.32223454,0.39662257,IN,94117.58333333333
"Muskegon, MI",-1.579897475471282,-4.730179880079946,-2.1079539190827914,-2.1079539190827914,-1.0707198765295998,-4.247740050711057,-1.2658227848101267,-6.114954249807077,-6.114954249807077,-2.2930217175614596,144546,145136,306.790561003861,256.345872972973,4503,563.8709854136788,566.1725633293186,34740,"Muskegon, MI",Muskegon,MI,0.20719473,0.26593983,0.23267305,0.28115052,MI,139582.58333333334
"Myrtle Beach, SC",6.579762704567839,5.022364217252396,8.638453861758125,8.638453861758125,4.652960322481753,5.452315880791333,2.977635782747604,7.716243452850742,7.716243452850742,1.945392046232821,249828,306622,1006.566306949807,995.9084057915057,15650,250.8543943872502,307.8817270914687,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach-Conway-North Myrtle Beach,SC-NC,0.18870682,0.24616851,0.23949762,0.29040796,SC,230855.58333333334
"Napa, CA",-1.816541528432571,-2.205426836823194,-2.2822303707583957,-2.2822303707583957,-2.13840870729294,-1.859030324195332,-4.559534134555817,-2.4011989988941274,-2.4011989988941274,-1.999301554042256,166926,171810,843.7646247104248,803.41908996139,8071,207.76952164283523,213.84854075132407,34900,"Napa, CA",Napa,CA,0.2240888,0.31304055,0.26811585,0.36613354,CA,719009.8333333334
"Naples, FL",-1.2223653333803837,9.36071831818915,-4.129717522098912,-4.129717522098912,-2.496956437355541,15.580217725003088,20.135491155438466,20.63313160541313,20.63313160541313,-1.9411754327152106,247311,283385,678.2641366795367,562.3791571428571,18599,439.75847408081904,503.9038100909094,34940,"Naples-Immokalee-Marco Island, FL",Naples-Immokalee-Marco Island,FL,0.2173913,0.28339964,0.2681154,0.3334007,FL,402200.1666666667
"Nashville, TN",-0.6772968885791842,-0.5709558424650103,-0.9984228028932787,-0.9984228028932787,-0.6209966553030923,-0.6644218101569687,-0.32955408484322446,-0.9985413891419043,-0.9985413891419043,-0.5983523287798096,1563416,1770863,5816.075346332046,5743.691495752896,73736,272.197070674156,308.31443529121356,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville-Davidson--Murfreesboro--Franklin,TN,0.30752152,0.40069273,0.36409286,0.45780593,TN,284727.3333333333
"New Bern, NC",-1.8720368447193751,2.0247469066366706,-3.20278141509008,-3.20278141509008,-1.6544001444890957,-5.783176050932407,-1.574803149606299,-8.250507969476677,-8.250507969476677,-5.385831038063846,112686,110735,1249.7065544401544,1065.1264436293436,3556,105.7958899377527,103.96418252717326,35100,"New Bern, NC",New Bern,NC,0.24746436,0.32045582,0.28348973,0.34176874,NC,158855
"New Haven, CT",-0.5355520374862421,-4.232168177054436,-0.4141106319442027,-0.4141106319442027,-0.8721024438312495,-1.7323224018464662,-4.6482954195179085,-1.987015683681026,-1.987015683681026,-1.404173753149159,838178,833159,621.0014416988417,594.7465822393823,32442,1409.3027602513198,1400.86387190815,75700,"New Haven, CT",New Haven,CT,0.30614942,0.37781811,0.37195748,0.44189078,CT,247419
"New Orleans, LA",-2.676368694000263,-4.881022535611957,-3.1507757805509975,-3.1507757805509975,-2.537198878839149,-1.5524939892378735,-3.9991058909593384,-1.8336916468428128,-1.8336916468428128,-1.644849826355761,1109797,1179135,2287.6630814671817,1646.2201602316602,49211,674.148590091271,716.2681082912198,35380,"New Orleans-Metairie, LA",New Orleans-Metairie,LA,0.27050275,0.35226095,0.32029042,0.40050876,LA,206080.75
"New York, NY",-3.0590646705198172,-3.653479650955496,-3.405778940083219,-3.405778940083219,-2.508414824986845,-1.985118785025568,-1.9810317189748259,-2.3264005650120154,-2.3264005650120154,-1.7702034152899344,18929284,19335518,7054.358770270271,6593.158934749034,1023709,2871.0492477640437,2932.6637187665488,35620,"New York-Newark-Jersey City, NY-NJ-PA",New York-Newark-Jersey City,NY-NJ-PA,0.35236636,0.4659619,0.41956478,0.53913975,NY,477036.6666666667
"Niles, MI",-0.8742693486525868,-1.68944099378882,-1.4802284489255866,-1.4802284489255866,-0.9362386319861993,-4.896410806103137,-4.968944099378882,-6.476627531110254,-6.476627531110254,-2.9787127137521563,121027,119414,517.0300922779923,496.5470718146718,4025,243.73721419340356,240.48878098020353,35660,"Niles-Benton Harbor, MI",Niles-Benton Harbor,MI,0.25128433,0.32533857,0.2792564,0.34913474,MI,179360.33333333334
"North Port, FL",2.4583022746803533,11.828233479043455,1.6430660469179528,1.6430660469179528,1.513011399514773,11.460286863258048,16.127071694055495,15.009970421084118,15.009970421084118,0.9786443076017339,733700,842492,1337.0107536679536,1208.5932034749035,42779,607.0694406442898,697.0848401080674,35840,"North Port-Sarasota-Bradenton, FL",North Port-Sarasota-Bradenton,FL,0.2582643,0.33641356,0.30832794,0.39036193,FL,288043
"Ocala, FL",2.6744161411289467,11.169533538646435,2.204810229682935,2.204810229682935,3.2730465651137117,5.994307949802614,9.562082175317359,7.500606163327471,7.500606163327471,1.9653816004124265,393904,424803,1835.1922482625482,1735.4456034749035,13313,226.9757111437439,244.78036024258662,36100,"Ocala, FL",Ocala,FL,0.20209664,0.26949722,0.24289994,0.31606284,FL,162200.75
"Ocean City, NJ",7.72121028250038,-4.931640625,11.748561826859124,11.748561826859124,0.050175614651279475,-5.97206501826159,-15.33203125,-7.276397624242989,-7.276397624242989,-3.821514836812565,89417,85699,206.288044015444,163.26906061776063,6144,547.6665307050409,524.8943043816199,36140,"Ocean City, NJ",Ocean City,NJ,0.19445275,0.22584306,0.25470829,0.28466079,NJ,374747.4166666667
"Odessa, TX",-7.555089192025184,-7.913419913419914,-9.433651910042256,-9.433651910042256,-7.462210374067666,-3.7406766682737307,-4.017316017316017,-4.727886333342787,-4.727886333342787,-3.8392274751141486,126856,141044,614.4389768339768,612.091938996139,5775,207.24991119479552,230.4294355376075,36220,"Odessa, TX",Odessa,TX,0.20088267,0.26529139,0.26048112,0.3278093,TX,195126.25
"Ogden, UT",-1.2123620860116868,-1.9822859552931251,-1.845033782563139,-1.845033782563139,-1.3040036525240848,-1.8208423797902427,-3.6946436102910165,-2.6305563858405567,-2.6305563858405567,-1.6523401445900272,547184,608894,1225.0707,1215.5811185328184,23710,450.14190468871374,500.90774751003255,36260,"Ogden-Clearfield, UT",Ogden-Clearfield,UT,0.33691397,0.43255445,0.35278675,0.4294838,UT,323761.25
"Oklahoma City, OK",-1.5222022048447046,-2.9342098902692513,-2.204507701229641,-2.204507701229641,-1.4970673683826223,-2.2461978294173073,-2.9487117513414223,-3.206383686789046,-3.206383686789046,-2.1966302468971115,1292880,1424318,6463.84542934363,6385.498623166023,62061,202.47126752318854,223.05509468480668,36420,"Oklahoma City, OK",Oklahoma City,OK,0.32024133,0.40652001,0.37340865,0.46068013,OK,157382.75
"Olympia, WA",-0.37401396318795904,-3.386046511627907,-0.6850877988333787,-0.6850877988333787,-0.23838667754707285,-0.20854111886843776,0.37209302325581395,-0.48534923081572817,-0.48534923081572817,0.5511983558497295,237814,264696,689.995327027027,639.6254424710424,10750,371.8019706678045,413.82969222957934,36500,"Olympia-Tumwater, WA",Olympia-Tumwater,WA,0.3852973,0.4797588,0.44053987,0.51748711,WA,332988.0833333333
"Omaha, NE",-2.5525488720762812,-2.844946641556811,-3.2733500512087064,-3.2733500512087064,-2.458977083437687,-3.1903930121696615,-4.296296296296296,-4.1375995532426675,-4.1375995532426675,-2.802464412346787,873118,938317,5044.7497911196915,4986.314418918919,39825,175.10287692393462,188.17846633173932,36540,"Omaha-Council Bluffs, NE-IA",Omaha-Council Bluffs,NE-IA,0.34043512,0.42004812,0.38899702,0.4640663,NE,200848.5
"Orlando, FL",-1.1546620588660292,-0.5938242280285035,-1.5042380513504248,-1.5042380513504248,-1.120135934975935,-0.8673626129435322,-0.26742853346178763,-0.9246970261795449,-0.9246970261795449,-1.897155865008927,2107196,2470593,3321.8703559845558,2910.519832046332,120406,723.9930052352435,848.8493954919978,36740,"Orlando-Kissimmee-Sanford, FL",Orlando-Kissimmee-Sanford,FL,0.30913433,0.40698722,0.3507984,0.44835913,FL,262979.0833333333
"Oshkosh, WI",-2.6383628190929986,-4.536082474226804,-3.2978139279498944,-3.2978139279498944,-2.1758350162396582,-5.740184080481699,-5.714285714285714,-6.981936288423777,-6.981936288423777,-4.211143476682828,105400,107453,428.21727027027026,414.17893667953666,3395,254.4793823775527,259.4361771785121,36780,"Oshkosh-Neenah, WI",Oshkosh-Neenah,WI,0.29386073,0.36823598,0.31724948,0.38627639,WI,151833.91666666666
"Owensboro, KY",-1.2114976528840589,-2.4017467248908297,-1.6330782586328851,-1.6330782586328851,-0.973570831457784,-2.720082309819304,-4.541484716157205,-3.3174715452382486,-3.3174715452382486,-2.399845669088805,75666,77755,863.0880667953668,844.7449467181467,2290,89.57259856239936,92.04553433800336,36980,"Owensboro, KY",Owensboro,KY,0.2110448,0.24201423,0.25425699,0.27409276,KY,124242.58333333333
"Panama City, FL",3.9237062773187157,1.8100611189468734,5.205915616371361,5.205915616371361,2.286366368814126,-3.2293396639734273,-5.171603196991067,-3.276462856735305,-3.276462856735305,-5.4112708488287975,181048,196294,1010.8883617760617,852.365584942085,8508,212.40651100701294,230.29320219837058,37460,"Panama City, FL",Panama City,FL,0.27824324,0.34998384,0.31020617,0.37866318,FL,212542.75
"Parkersburg, WV",-0.9751541625334285,-1.36986301369863,-1.1551603116316573,-1.1551603116316573,-0.8620339592651247,-2.3569609532262463,-0.9382623381497467,-3.141609091383721,-3.141609091383721,-1.8772152706473377,175148,172383,1822.8116250965252,1791.1493297297297,5329,97.78525837732829,96.24155682542182,37620,"Parkersburg-Vienna, WV",Parkersburg-Vienna,WV,0.24614441,0.36920315,0.30350935,0.4280656,WV,106312.91666666667
"Pensacola, FL",1.1522973119900874,3.3843189208719737,1.4717074801881584,1.4717074801881584,1.0084909356851113,1.9096912368374086,3.239792845959292,2.5964128412324268,2.5964128412324268,1.2390734848531473,448500,487461,1519.985154054054,1433.4132416988418,16606,312.8895331456895,340.0701108511281,37860,"Pensacola-Ferry Pass-Brent, FL",Pensacola-Ferry Pass-Brent,FL,0.29036233,0.35213703,0.33499542,0.39884046,FL,182188.58333333334
"Peoria, IL",-3.167572343964137,-2.6652184810761135,-4.142158035294681,-4.142158035294681,-2.683543876336355,-5.7588131171714725,-4.5952042777174364,-7.671288388100779,-7.671288388100779,-4.424639300297453,362594,355351,2044.4766181467182,2002.5770262548263,11969,181.06369704945382,177.44685739482856,37900,"Peoria, IL",Peoria,IL,0.32186326,0.40816802,0.35138768,0.4142206,IL,113961.25
"Philadelphia, PA",-1.1634991129131003,-2.2069491572072835,-1.4388075278374428,-1.4388075278374428,-1.0009863130678964,-1.205288118587581,-3.5595066310702896,-1.4260791486080824,-1.4260791486080824,-0.9286776183935077,5941166,6051831,4427.958762548263,4284.173959073359,254333,1386.770485222089,1412.6016025056497,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,0.34188336,0.43942869,0.40106103,0.49999312,PA,250540.66666666666
"Phoenix, AZ",0.21210089681249783,2.4781446830351417,-0.02938845073187293,-0.02938845073187293,-0.5247833659663733,3.476770377073806,8.725947993550799,4.424002585135637,4.424002585135637,0.2531070701962474,4232617,4809032,15649.681127027026,15623.587838223939,179247,270.9119725780705,307.80586698750767,38060,"Phoenix-Mesa-Scottsdale, AZ",Phoenix-Mesa-Scottsdale,AZ,0.34667766,0.44133058,0.38884294,0.48088622,AZ,278996.5
"Pine Bluff, AR",-2.8277597778292063,0,-4.0084760472112935,-4.0084760472112935,-2.845116871094654,-3.183580189770886,-1.2572027239392352,-4.262902105993983,-4.262902105993983,-3.066419810229114,74945,69136,2410.3649482625483,2364.7929783783784,1909,31.69199193554457,29.235540122167052,38220,"Pine Bluff, AR",Pine Bluff,AR,0.22101925,0.23011872,0.27546775,0.28314459,AR,63308.166666666664
"Pittsburgh, PA",-1.6404728215027284,-2.3405121566744267,-2.044010971898967,-2.044010971898967,-1.3797124396025064,-2.1653778583720276,-1.4803060830349408,-2.748346739766965,-2.748346739766965,-1.5018033034789042,2360528,2334327,5564.469288416988,5506.240732432432,95791,428.70047182939186,423.9420529237903,38300,"Pittsburgh, PA",Pittsburgh,PA,0.31597543,0.3994509,0.36815506,0.45329663,PA,159880.5
"Pittsfield, MA",2.256673917342298,-1.662001399580126,2.608107573660273,2.608107573660273,-0.6414870476567134,-4.122602333399248,-2.641707487753674,-5.1161558236108355,-5.1161558236108355,-2.320743523828357,131219,126425,932.5880308880309,913.4455702702703,5716,143.65278487384302,138.40452470812613,76600,"Pittsfield, MA",Pittsfield,MA,0.28019553,0.35476792,0.32932425,0.40501913,MA,237334.5
"Pocatello, ID",-5.318074214803757,-6.821428571428571,-6.753818549177485,-6.753818549177485,-4.864220985811432,-8.463382638983127,-2.607142857142857,-11.109301729467289,-11.109301729467289,-7.430527283967371,64008,66321,1474.1830216216215,1472.5548857142858,2800,43.467310197372996,45.03804961254803,38540,"Pocatello, ID",Pocatello,ID,0.25782228,0.31928506,0.2983416,0.35230783,ID,197368.25
