MsaName,category,type,date,zori
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-04-15,98.64951768488746
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-05-15,101.73633440514469
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-06-15,104.5016077170418
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-07-15,110.35369774919614
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-08-15,110.61093247588425
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-09-15,113.05466237942122
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-10-15,113.95498392282958
"San Antonio-New Braunfels, TX Metro Area",low,low density,2021-11-15,110.41800643086816
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-01-15,93.20026964899766
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-02-15,93.70649202291011
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-03-15,94.2021987014666
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-04-15,94.30167196224106
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-05-15,94.64862914286883
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-06-15,95.0139877600638
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-07-15,95.4072313620063
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-08-15,95.79989965873949
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-09-15,96.24771640944817
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-10-15,96.54767805532914
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-11-15,96.1499718702409
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2018-12-15,96.12239238211724
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-01-15,96.57131826795671
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-02-15,96.5300630708916
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-03-15,96.97122343247491
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-04-15,97.67102140967953
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-05-15,98.32475182882234
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-06-15,98.52662389266735
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-07-15,98.95493682346917
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-08-15,99.31853751979277
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-09-15,100.23305595616547
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-10-15,99.86162063933438
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-11-15,99.53655197614027
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2019-12-15,99.1108423430614
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-01-15,99.23904912211655
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-02-15,100
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-03-15,99.82116329352665
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-04-15,99.40945100016319
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-05-15,99.2923010242901
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-06-15,99.82803828284818
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-07-15,100.45298853497214
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-08-15,100.88162511331664
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-09-15,100.93572703967848
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-10-15,101.40643499263552
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-11-15,102.06002932373003
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2020-12-15,102.3520142107489
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-01-15,102.57080810437822
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-02-15,102.79901916819011
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-03-15,103.99527984917832
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-04-15,104.99315265356326
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-05-15,106.47971763939654
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-06-15,108.48961605444734
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-07-15,111.51202208789695
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-08-15,114.58111272296239
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-09-15,115.81685016171438
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-10-15,116.46703518906791
"San Antonio-New Braunfels, TX Metro Area",mid,mid density,2021-11-15,116.15666035229522
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-01-15,95.87328053355564
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-02-15,95.08128386827846
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-03-15,96.20675281367235
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-04-15,95.20633597332223
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-05-15,95.74822842851188
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-06-15,96.16506877865777
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-07-15,97.24885368903709
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-08-15,97.74906210921218
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-09-15,97.54064193413923
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-10-15,97.54064193413923
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-11-15,98.16590245935807
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2018-12-15,97.16548561900792
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-01-15,97.54064193413923
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-02-15,97.83243017924134
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-03-15,98.20758649437266
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-04-15,99.12463526469362
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-05-15,98.62442684451855
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-06-15,98.95789912463526
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-07-15,100.04168403501458
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-08-15,101.33388912046686
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-09-15,100.62526052521885
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-10-15,100.45852438516047
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-11-15,100.08336807002918
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2019-12-15,99.12463526469362
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-01-15,98.74947894956232
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-02-15,100
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-03-15,100.62526052521885
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-04-15,99.45810754481033
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-05-15,98.79116298457691
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-06-15,98.74947894956232
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-07-15,99.08295122967903
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-08-15,99.08295122967903
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-09-15,99.79157982492706
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-10-15,99.49979157982493
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-11-15,100.8336807002918
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2020-12-15,100.33347228011671
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-01-15,100.66694456023345
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-02-15,100.29178824510213
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-03-15,101.04210087536474
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-04-15,102.83451438099208
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-05-15,105.12713630679448
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-06-15,105.58566069195498
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-07-15,108.33680700291788
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-08-15,109.83743226344309
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-09-15,112.08837015423092
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-10-15,114.83951646519384
"San Diego-Chula Vista-Carlsbad, CA Metro Area",cbd,city center,2021-11-15,114.75614839516466
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-01-15,91.5036947729599
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-02-15,92.02415154253158
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-03-15,92.2543242167076
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-04-15,91.8010638942047
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-05-15,93.08832571286135
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-06-15,93.43240313163342
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-07-15,94.09449751398743
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-08-15,95.16318250255968
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-09-15,95.32456129847714
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-10-15,95.5789774190596
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-11-15,95.34836894458631
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2018-12-15,95.3247716501218
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-01-15,96.66657409405028
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-02-15,96.32827614542535
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-03-15,96.51494293295754
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-04-15,96.50812931776315
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-05-15,97.08164770905738
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-06-15,96.62758791610923
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-07-15,97.50253300116202
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-08-15,97.9807891043028
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-09-15,97.95717319019509
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-10-15,98.0180495264862
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-11-15,98.75512454097255
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2019-12-15,99.80285756636896
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-01-15,100.2154173618014
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-02-15,100
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-03-15,100.17914378070687
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-04-15,99.37321902903243
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-05-15,99.54573069412986
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-06-15,100.1593802875488
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-07-15,100.87180725581462
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-08-15,101.32638001154533
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-09-15,101.47143474821362
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-10-15,101.57464343039422
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-11-15,103.78795387389006
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2020-12-15,103.60063204395568
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-01-15,103.75842630694304
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-02-15,104.90177254205636
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-03-15,104.9147848209864
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-04-15,105.84656577975893
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-05-15,105.65532661174055
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-06-15,107.80543628294863
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-07-15,109.768656905118
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-08-15,113.02663165551974
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-09-15,114.21483764340444
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-10-15,115.76069963453533
"San Diego-Chula Vista-Carlsbad, CA Metro Area",high,high density,2021-11-15,117.29101170743783
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-01-15,91.78898016288116
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-02-15,92.30775163927262
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-03-15,93.1298546350775
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-04-15,93.99094845955756
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-05-15,94.98495411497977
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-06-15,95.49367181693171
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-07-15,95.61781326690955
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-08-15,96.32940771511008
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-09-15,96.73675848591175
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-10-15,96.5519365553358
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-11-15,96.89534469004187
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2018-12-15,97.19183873626235
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-01-15,96.69490104392341
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-02-15,96.81048410673021
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-03-15,96.84445264674947
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-04-15,97.27592544697272
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-05-15,97.98561674667928
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-06-15,98.33963258568683
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-07-15,99.29943629112779
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-08-15,99.39461644586916
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-09-15,99.67645210997883
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-10-15,99.69848606294615
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-11-15,99.34054206500883
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2019-12-15,99.46100052520362
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-01-15,99.4468492332973
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-02-15,100
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-03-15,99.59071806231181
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-04-15,99.86963304713628
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-05-15,99.86557908463848
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-06-15,100.51351765004597
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-07-15,101.49865701160084
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-08-15,101.84157211456899
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-09-15,102.52335985441707
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-10-15,103.09778091686694
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-11-15,103.74495539804475
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2020-12-15,104.21170923410226
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-01-15,104.80837617761891
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-02-15,105.3633941254769
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-03-15,105.37560475774708
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-04-15,107.08422230757702
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-05-15,109.08756641276698
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-06-15,111.22374693245203
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-07-15,115.08943995636383
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-08-15,117.93633607300494
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-09-15,118.49710058332437
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-10-15,120.66926650743713
"San Diego-Chula Vista-Carlsbad, CA Metro Area",low,low density,2021-11-15,121.04521086091238
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-01-15,92.22248416780009
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-02-15,92.847480736779
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-03-15,93.02800271058757
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-04-15,93.96372319716974
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-05-15,94.73045360939568
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-06-15,95.46338564962714
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-07-15,95.64749820556035
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-08-15,96.04669041626558
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-09-15,96.33313573151787
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-10-15,96.27628222897397
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-11-15,95.80207838909378
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2018-12-15,96.33131492237578
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-01-15,96.10454740268675
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-02-15,96.60437792026929
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-03-15,97.08742520328192
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-04-15,97.59800211148735
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-05-15,98.21631008658116
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-06-15,98.41565791010805
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-07-15,99.10959842185208
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-08-15,99.28757897672403
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-09-15,99.29233991668268
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-10-15,99.36065990019199
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-11-15,99.35811594892682
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2019-12-15,99.67389819276184
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-01-15,99.9997277097519
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-02-15,100
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-03-15,100.22565303541133
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-04-15,99.44669283996372
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-05-15,99.83675717509777
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-06-15,100.44360652593775
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-07-15,101.1639694184592
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-08-15,101.57437669535925
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-09-15,101.87990375537402
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-10-15,102.14872994038235
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-11-15,102.82265538197312
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2020-12-15,103.4592493013571
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-01-15,103.4608479473696
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-02-15,103.9638183899963
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-03-15,105.28338079353657
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-04-15,107.0732570881485
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-05-15,108.85399687129966
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-06-15,110.92757093717833
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-07-15,113.26330622924647
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-08-15,115.93171673395568
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-09-15,117.33680911786337
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-10-15,118.66531025151335
"San Diego-Chula Vista-Carlsbad, CA Metro Area",mid,mid density,2021-11-15,120.01908207591315
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-01-15,96.76354055934809
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-02-15,96.47776595154167
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-03-15,97.07054155708752
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-04-15,97.842028302516
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-05-15,97.7825595121539
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-06-15,97.9402935374578
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-07-15,98.68024398300115
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-08-15,99.02218418596857
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-09-15,99.91160250801276
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-10-15,100.51395355148458
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-11-15,99.76829885491657
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2018-12-15,99.45003061116189
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-01-15,98.80225328895462
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-02-15,99.30802111261355
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-03-15,100.23064528590409
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-04-15,100.96980873354306
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-05-15,101.28664572130504
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-06-15,102.24506672574493
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-07-15,103.0645790389904
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-08-15,102.73134418425984
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-09-15,102.03752392357153
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-10-15,101.70354777141823
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-11-15,100.5754687738031
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2019-12-15,100.17572666102741
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-01-15,99.65581246101087
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-02-15,100
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-03-15,100.169193866206
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-04-15,98.80027748501526
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-05-15,97.92222611912803
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-06-15,95.98490999772373
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-07-15,93.3345547825695
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-08-15,89.58911720780266
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-09-15,85.41735171020922
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-10-15,83.83471999426192
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-11-15,81.80511026643366
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2020-12-15,79.4706041370717
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-01-15,79.86706115678514
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-02-15,79.47131902317713
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-03-15,80.53179335767537
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-04-15,83.60548786221175
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-05-15,84.70484737144555
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-06-15,86.34128517262268
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-07-15,88.52378645524081
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-08-15,89.59964582720254
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-09-15,90.17216068805696
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-10-15,89.71965855627046
"San Francisco-Oakland-Berkeley, CA Metro Area",cbd,city center,2021-11-15,90.33421489265632
"San Francisco-Oakland-Berkeley, CA Metro Area",high,high density,2018-01-15,94.74811683781569
"San Francisco-Oakland-Berkeley, CA Metro Area",high,high density,2018-02-15,93.80540314428436
"San Francisco-Oakland-Berkeley, CA Metro Area",high,high density,2018-03-15,94.1757918488315
