GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALUBE001,NAME_M,ALUBM001
"G29130","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29130",,,,,,,,"86000US29130",,,"ZCTA5 29130",6186,"ZCTA5 29130",776
"G29133","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29133",,,,,,,,"86000US29133",,,"ZCTA5 29133",657,"ZCTA5 29133",212
"G29135","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29135",,,,,,,,"86000US29135",,,"ZCTA5 29135",8147,"ZCTA5 29135",509
"G29137","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29137",,,,,,,,"86000US29137",,,"ZCTA5 29137",2024,"ZCTA5 29137",289
"G29138","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29138",,,,,,,,"86000US29138",,,"ZCTA5 29138",11111,"ZCTA5 29138",574
"G29142","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29142",,,,,,,,"86000US29142",,,"ZCTA5 29142",4937,"ZCTA5 29142",873
"G29145","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29145",,,,,,,,"86000US29145",,,"ZCTA5 29145",852,"ZCTA5 29145",369
"G29146","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29146",,,,,,,,"86000US29146",,,"ZCTA5 29146",1594,"ZCTA5 29146",395
"G29147","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29147",,,,,,,,"86000US29147",,,"ZCTA5 29147",0,"ZCTA5 29147",13
"G29148","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29148",,,,,,,,"86000US29148",,,"ZCTA5 29148",6697,"ZCTA5 29148",501
"G29150","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29150",,,,,,,,"86000US29150",,,"ZCTA5 29150",38053,"ZCTA5 29150",1585
"G29152","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29152",,,,,,,,"86000US29152",,,"ZCTA5 29152",2045,"ZCTA5 29152",425
"G29153","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29153",,,,,,,,"86000US29153",,,"ZCTA5 29153",15373,"ZCTA5 29153",1264
"G29154","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29154",,,,,,,,"86000US29154",,,"ZCTA5 29154",29626,"ZCTA5 29154",1379
"G29160","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29160",,,,,,,,"86000US29160",,,"ZCTA5 29160",7094,"ZCTA5 29160",571
"G29161","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29161",,,,,,,,"86000US29161",,,"ZCTA5 29161",11930,"ZCTA5 29161",984
"G29162","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29162",,,,,,,,"86000US29162",,,"ZCTA5 29162",2805,"ZCTA5 29162",363
"G29163","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29163",,,,,,,,"86000US29163",,,"ZCTA5 29163",1928,"ZCTA5 29163",803
"G29164","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29164",,,,,,,,"86000US29164",,,"ZCTA5 29164",5234,"ZCTA5 29164",718
"G29166","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29166",,,,,,,,"86000US29166",,,"ZCTA5 29166",762,"ZCTA5 29166",190
"G29168","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29168",,,,,,,,"86000US29168",,,"ZCTA5 29168",4131,"ZCTA5 29168",850
"G29169","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29169",,,,,,,,"86000US29169",,,"ZCTA5 29169",24321,"ZCTA5 29169",944
"G29170","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29170",,,,,,,,"86000US29170",,,"ZCTA5 29170",21967,"ZCTA5 29170",1079
"G29172","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29172",,,,,,,,"86000US29172",,,"ZCTA5 29172",10496,"ZCTA5 29172",813
"G29175","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29175",,,,,,,,"86000US29175",,,"ZCTA5 29175",428,"ZCTA5 29175",218
"G29178","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29178",,,,,,,,"86000US29178",,,"ZCTA5 29178",3214,"ZCTA5 29178",360
"G29180","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29180",,,,,,,,"86000US29180",,,"ZCTA5 29180",13956,"ZCTA5 29180",806
"G29201","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29201",,,,,,,,"86000US29201",,,"ZCTA5 29201",20805,"ZCTA5 29201",953
"G29202","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29202",,,,,,,,"86000US29202",,,"ZCTA5 29202",271,"ZCTA5 29202",83
"G29203","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29203",,,,,,,,"86000US29203",,,"ZCTA5 29203",40518,"ZCTA5 29203",1340
"G29204","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29204",,,,,,,,"86000US29204",,,"ZCTA5 29204",18523,"ZCTA5 29204",1016
"G29205","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29205",,,,,,,,"86000US29205",,,"ZCTA5 29205",24417,"ZCTA5 29205",827
"G29206","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29206",,,,,,,,"86000US29206",,,"ZCTA5 29206",19491,"ZCTA5 29206",742
"G29207","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29207",,,,,,,,"86000US29207",,,"ZCTA5 29207",12270,"ZCTA5 29207",686
"G29208","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29208",,,,,,,,"86000US29208",,,"ZCTA5 29208",756,"ZCTA5 29208",121
"G29209","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29209",,,,,,,,"86000US29209",,,"ZCTA5 29209",33523,"ZCTA5 29209",1255
"G29210","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29210",,,,,,,,"86000US29210",,,"ZCTA5 29210",39312,"ZCTA5 29210",1406
"G29212","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29212",,,,,,,,"86000US29212",,,"ZCTA5 29212",29435,"ZCTA5 29212",1317
"G29223","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29223",,,,,,,,"86000US29223",,,"ZCTA5 29223",51054,"ZCTA5 29223",1732
"G29225","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29225",,,,,,,,"86000US29225",,,"ZCTA5 29225",1320,"ZCTA5 29225",228
"G29229","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29229",,,,,,,,"86000US29229",,,"ZCTA5 29229",52289,"ZCTA5 29229",2680
"G29301","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29301",,,,,,,,"86000US29301",,,"ZCTA5 29301",35371,"ZCTA5 29301",1540
"G29302","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29302",,,,,,,,"86000US29302",,,"ZCTA5 29302",16855,"ZCTA5 29302",870
"G29303","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29303",,,,,,,,"86000US29303",,,"ZCTA5 29303",25458,"ZCTA5 29303",1248
"G29306","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29306",,,,,,,,"86000US29306",,,"ZCTA5 29306",16656,"ZCTA5 29306",911
"G29307","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29307",,,,,,,,"86000US29307",,,"ZCTA5 29307",17661,"ZCTA5 29307",1017
"G29316","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29316",,,,,,,,"86000US29316",,,"ZCTA5 29316",26732,"ZCTA5 29316",1281
"G29320","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29320",,,,,,,,"86000US29320",,,"ZCTA5 29320",676,"ZCTA5 29320",627
"G29321","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29321",,,,,,,,"86000US29321",,,"ZCTA5 29321",3044,"ZCTA5 29321",820
"G29322","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29322",,,,,,,,"86000US29322",,,"ZCTA5 29322",8954,"ZCTA5 29322",852
"G29323","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29323",,,,,,,,"86000US29323",,,"ZCTA5 29323",13550,"ZCTA5 29323",1294
"G29324","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29324",,,,,,,,"86000US29324",,,"ZCTA5 29324",324,"ZCTA5 29324",290
"G29325","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29325",,,,,,,,"86000US29325",,,"ZCTA5 29325",15171,"ZCTA5 29325",749
"G29329","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29329",,,,,,,,"86000US29329",,,"ZCTA5 29329",250,"ZCTA5 29329",127
"G29330","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29330",,,,,,,,"86000US29330",,,"ZCTA5 29330",9340,"ZCTA5 29330",1152
"G29331","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29331",,,,,,,,"86000US29331",,,"ZCTA5 29331",50,"ZCTA5 29331",54
"G29332","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29332",,,,,,,,"86000US29332",,,"ZCTA5 29332",2757,"ZCTA5 29332",451
"G29333","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29333",,,,,,,,"86000US29333",,,"ZCTA5 29333",509,"ZCTA5 29333",245
"G29334","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29334",,,,,,,,"86000US29334",,,"ZCTA5 29334",14303,"ZCTA5 29334",902
"G29335","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29335",,,,,,,,"86000US29335",,,"ZCTA5 29335",6159,"ZCTA5 29335",626
"G29338","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29338",,,,,,,,"86000US29338",,,"ZCTA5 29338",26,"ZCTA5 29338",41
"G29340","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29340",,,,,,,,"86000US29340",,,"ZCTA5 29340",20411,"ZCTA5 29340",1149
"G29341","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29341",,,,,,,,"86000US29341",,,"ZCTA5 29341",20162,"ZCTA5 29341",1112
"G29346","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29346",,,,,,,,"86000US29346",,,"ZCTA5 29346",293,"ZCTA5 29346",135
"G29349","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29349",,,,,,,,"86000US29349",,,"ZCTA5 29349",32451,"ZCTA5 29349",1497
"G29351","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29351",,,,,,,,"86000US29351",,,"ZCTA5 29351",1267,"ZCTA5 29351",323
"G29353","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29353",,,,,,,,"86000US29353",,,"ZCTA5 29353",3986,"ZCTA5 29353",420
"G29355","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29355",,,,,,,,"86000US29355",,,"ZCTA5 29355",769,"ZCTA5 29355",229
"G29356","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29356",,,,,,,,"86000US29356",,,"ZCTA5 29356",8310,"ZCTA5 29356",607
"G29360","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29360",,,,,,,,"86000US29360",,,"ZCTA5 29360",20999,"ZCTA5 29360",789
"G29364","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29364",,,,,,,,"86000US29364",,,"ZCTA5 29364",441,"ZCTA5 29364",132
"G29365","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29365",,,,,,,,"86000US29365",,,"ZCTA5 29365",11648,"ZCTA5 29365",747
"G29368","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29368",,,,,,,,"86000US29368",,,"ZCTA5 29368",111,"ZCTA5 29368",170
"G29369","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29369",,,,,,,,"86000US29369",,,"ZCTA5 29369",14547,"ZCTA5 29369",921
"G29370","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29370",,,,,,,,"86000US29370",,,"ZCTA5 29370",874,"ZCTA5 29370",262
"G29372","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29372",,,,,,,,"86000US29372",,,"ZCTA5 29372",4493,"ZCTA5 29372",591
"G29373","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29373",,,,,,,,"86000US29373",,,"ZCTA5 29373",483,"ZCTA5 29373",159
"G29374","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29374",,,,,,,,"86000US29374",,,"ZCTA5 29374",3443,"ZCTA5 29374",577
"G29375","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29375",,,,,,,,"86000US29375",,,"ZCTA5 29375",69,"ZCTA5 29375",37
"G29376","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29376",,,,,,,,"86000US29376",,,"ZCTA5 29376",7969,"ZCTA5 29376",841
"G29377","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29377",,,,,,,,"86000US29377",,,"ZCTA5 29377",931,"ZCTA5 29377",327
"G29378","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29378",,,,,,,,"86000US29378",,,"ZCTA5 29378",156,"ZCTA5 29378",208
"G29379","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29379",,,,,,,,"86000US29379",,,"ZCTA5 29379",17490,"ZCTA5 29379",766
"G29384","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29384",,,,,,,,"86000US29384",,,"ZCTA5 29384",4497,"ZCTA5 29384",566
"G29385","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29385",,,,,,,,"86000US29385",,,"ZCTA5 29385",7987,"ZCTA5 29385",889
"G29388","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29388",,,,,,,,"86000US29388",,,"ZCTA5 29388",16138,"ZCTA5 29388",1041
"G29401","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29401",,,,,,,,"86000US29401",,,"ZCTA5 29401",9018,"ZCTA5 29401",523
"G29403","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29403",,,,,,,,"86000US29403",,,"ZCTA5 29403",21819,"ZCTA5 29403",858
"G29404","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29404",,,,,,,,"86000US29404",,,"ZCTA5 29404",2141,"ZCTA5 29404",357
"G29405","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29405",,,,,,,,"86000US29405",,,"ZCTA5 29405",29978,"ZCTA5 29405",1233
"G29406","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29406",,,,,,,,"86000US29406",,,"ZCTA5 29406",34620,"ZCTA5 29406",1448
"G29407","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29407",,,,,,,,"86000US29407",,,"ZCTA5 29407",34711,"ZCTA5 29407",1428
"G29409","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29409",,,,,,,,"86000US29409",,,"ZCTA5 29409",2670,"ZCTA5 29409",194
"G29410","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29410",,,,,,,,"86000US29410",,,"ZCTA5 29410",24225,"ZCTA5 29410",124
"G29412","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29412",,,,,,,,"86000US29412",,,"ZCTA5 29412",41447,"ZCTA5 29412",1744
"G29414","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29414",,,,,,,,"86000US29414",,,"ZCTA5 29414",40661,"ZCTA5 29414",1545
"G29418","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29418",,,,,,,,"86000US29418",,,"ZCTA5 29418",21460,"ZCTA5 29418",1158
"G29420","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29420",,,,,,,,"86000US29420",,,"ZCTA5 29420",23155,"ZCTA5 29420",1494
"G29423","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29423",,,,,,,,"86000US29423",,,"ZCTA5 29423",0,"ZCTA5 29423",13
"G29424","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29424",,,,,,,,"86000US29424",,,"ZCTA5 29424",392,"ZCTA5 29424",119
"G29426","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29426",,,,,,,,"86000US29426",,,"ZCTA5 29426",1826,"ZCTA5 29426",533
"G29429","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29429",,,,,,,,"86000US29429",,,"ZCTA5 29429",3863,"ZCTA5 29429",862
"G29431","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29431",,,,,,,,"86000US29431",,,"ZCTA5 29431",6680,"ZCTA5 29431",695
"G29432","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29432",,,,,,,,"86000US29432",,,"ZCTA5 29432",3526,"ZCTA5 29432",638
"G29434","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29434",,,,,,,,"86000US29434",,,"ZCTA5 29434",511,"ZCTA5 29434",168
"G29435","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29435",,,,,,,,"86000US29435",,,"ZCTA5 29435",4980,"ZCTA5 29435",847
"G29436","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29436",,,,,,,,"86000US29436",,,"ZCTA5 29436",4380,"ZCTA5 29436",587
"G29437","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29437",,,,,,,,"86000US29437",,,"ZCTA5 29437",3225,"ZCTA5 29437",574
"G29438","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29438",,,,,,,,"86000US29438",,,"ZCTA5 29438",2424,"ZCTA5 29438",297
"G29439","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29439",,,,,,,,"86000US29439",,,"ZCTA5 29439",2344,"ZCTA5 29439",286
"G29440","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29440",,,,,,,,"86000US29440",,,"ZCTA5 29440",27664,"ZCTA5 29440",989
"G29445","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29445",,,,,,,,"86000US29445",,,"ZCTA5 29445",59342,"ZCTA5 29445",1086
"G29446","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29446",,,,,,,,"86000US29446",,,"ZCTA5 29446",703,"ZCTA5 29446",202
"G29448","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29448",,,,,,,,"86000US29448",,,"ZCTA5 29448",2053,"ZCTA5 29448",527
"G29449","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29449",,,,,,,,"86000US29449",,,"ZCTA5 29449",8072,"ZCTA5 29449",618
"G29450","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29450",,,,,,,,"86000US29450",,,"ZCTA5 29450",3319,"ZCTA5 29450",478
"G29451","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29451",,,,,,,,"86000US29451",,,"ZCTA5 29451",4482,"ZCTA5 29451",73
"G29452","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29452",,,,,,,,"86000US29452",,,"ZCTA5 29452",392,"ZCTA5 29452",192
"G29453","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29453",,,,,,,,"86000US29453",,,"ZCTA5 29453",1095,"ZCTA5 29453",448
"G29455","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29455",,,,,,,,"86000US29455",,,"ZCTA5 29455",22565,"ZCTA5 29455",1368
"G29456","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29456",,,,,,,,"86000US29456",,,"ZCTA5 29456",31376,"ZCTA5 29456",1665
"G29458","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29458",,,,,,,,"86000US29458",,,"ZCTA5 29458",2972,"ZCTA5 29458",515
"G29461","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29461",,,,,,,,"86000US29461",,,"ZCTA5 29461",38324,"ZCTA5 29461",1666
"G29464","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29464",,,,,,,,"86000US29464",,,"ZCTA5 29464",50886,"ZCTA5 29464",1367
"G29466","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29466",,,,,,,,"86000US29466",,,"ZCTA5 29466",39949,"ZCTA5 29466",1493
"G29468","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29468",,,,,,,,"86000US29468",,,"ZCTA5 29468",2535,"ZCTA5 29468",532
"G29469","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29469",,,,,,,,"86000US29469",,,"ZCTA5 29469",851,"ZCTA5 29469",247
"G29470","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29470",,,,,,,,"86000US29470",,,"ZCTA5 29470",4685,"ZCTA5 29470",454
"G29471","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29471",,,,,,,,"86000US29471",,,"ZCTA5 29471",1479,"ZCTA5 29471",368
"G29472","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29472",,,,,,,,"86000US29472",,,"ZCTA5 29472",10088,"ZCTA5 29472",939
"G29474","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29474",,,,,,,,"86000US29474",,,"ZCTA5 29474",2290,"ZCTA5 29474",518
"G29475","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29475",,,,,,,,"86000US29475",,,"ZCTA5 29475",1787,"ZCTA5 29475",348
"G29477","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29477",,,,,,,,"86000US29477",,,"ZCTA5 29477",6847,"ZCTA5 29477",761
"G29479","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29479",,,,,,,,"86000US29479",,,"ZCTA5 29479",7208,"ZCTA5 29479",704
"G29481","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29481",,,,,,,,"86000US29481",,,"ZCTA5 29481",1529,"ZCTA5 29481",321
"G29482","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29482",,,,,,,,"86000US29482",,,"ZCTA5 29482",2203,"ZCTA5 29482",225
"G29483","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29483",,,,,,,,"86000US29483",,,"ZCTA5 29483",87341,"ZCTA5 29483",1894
"G29485","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29485",,,,,,,,"86000US29485",,,"ZCTA5 29485",60028,"ZCTA5 29485",2211
"G29487","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29487",,,,,,,,"86000US29487",,,"ZCTA5 29487",2910,"ZCTA5 29487",450
"G29488","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29488",,,,,,,,"86000US29488",,,"ZCTA5 29488",21326,"ZCTA5 29488",1052
"G29492","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29492",,,,,,,,"86000US29492",,,"ZCTA5 29492",13546,"ZCTA5 29492",625
"G29493","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29493",,,,,,,,"86000US29493",,,"ZCTA5 29493",193,"ZCTA5 29493",104
"G29501","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29501",,,,,,,,"86000US29501",,,"ZCTA5 29501",46130,"ZCTA5 29501",1512
"G29505","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29505",,,,,,,,"86000US29505",,,"ZCTA5 29505",25016,"ZCTA5 29505",1135
"G29506","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29506",,,,,,,,"86000US29506",,,"ZCTA5 29506",20424,"ZCTA5 29506",1018
"G29510","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29510",,,,,,,,"86000US29510",,,"ZCTA5 29510",10094,"ZCTA5 29510",762
"G29511","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29511",,,,,,,,"86000US29511",,,"ZCTA5 29511",5432,"ZCTA5 29511",550
"G29512","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29512",,,,,,,,"86000US29512",,,"ZCTA5 29512",17771,"ZCTA5 29512",654
"G29516","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29516",,,,,,,,"86000US29516",,,"ZCTA5 29516",1028,"ZCTA5 29516",295
"G29518","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29518",,,,,,,,"86000US29518",,,"ZCTA5 29518",1024,"ZCTA5 29518",232
"G29519","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29519",,,,,,,,"86000US29519",,,"ZCTA5 29519",451,"ZCTA5 29519",191
"G29520","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29520",,,,,,,,"86000US29520",,,"ZCTA5 29520",13689,"ZCTA5 29520",821
"G29525","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29525",,,,,,,,"86000US29525",,,"ZCTA5 29525",2111,"ZCTA5 29525",272
"G29526","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29526",,,,,,,,"86000US29526",,,"ZCTA5 29526",48220,"ZCTA5 29526",1842
"G29527","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29527",,,,,,,,"86000US29527",,,"ZCTA5 29527",26514,"ZCTA5 29527",1158
"G29530","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29530",,,,,,,,"86000US29530",,,"ZCTA5 29530",2376,"ZCTA5 29530",303
"G29532","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29532",,,,,,,,"86000US29532",,,"ZCTA5 29532",20433,"ZCTA5 29532",1124
"G29536","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29536",,,,,,,,"86000US29536",,,"ZCTA5 29536",16822,"ZCTA5 29536",919
"G29540","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"29540",,,,,,,,"86000US29540",,,"ZCTA5 29540",4527,"ZCTA5 29540",810
